id,text
6083,These control surfaces can be driven by:
6084,manual input via an RC channel.
6085,"automatic airbrake control, especially useful for steeper and more accurate automatic landing."
6086,"a combination of both, in which case the greater value is used."
6087,Connect the airbrake servo to a servo output channel on your autopilot. Set the corresponding servo output function to Airbrake (110). Set the servo minimum value SERVOX_MIN to the value for airbrake fully retracted. Set the maximum value SERVOX_MAX to the value for airbrake fully deployed.
6088,"Assign a spare RC channel on your transmitter to a dial, slider or 3 position switch. On the autopilot, ensure this channel is calibrated and assign this channel the RC channel RCx_OPTION option Airbrake (210)."
6089,"You can have airbrakes automatically used in an automated landing or in conjunction with Reverse Thrust operation during certain throttled controlled modes or automatic landings and throttle-controlled descents, such as CRUISE mode while soaring. If manual control of reverse thrust has been enabled using the RCX_OPTION (64) or airbraking while in final flare in automatic landing using reverse thrust, then the airbrake deployment will be the greater of either the automatic demand or manual control."
6090,Setup Reverse Thrust as desired. Airbrake operation will be in sync with reverse throttle applied.
6091,"Same as above, however:"
6092,Set SERVO3_TRIM = SERVO3_MIN assuming SERVO 3 output is the throttle. This will assure that low stick and minimum demanded throttle is always SERVOx_MIN.
6093,"The control of yaw in plane is mainly via the RUDDER output function (SERVOx_FUNCTION = 21). Of course, flying wings do not have that function and yaw occurs naturally as the wings are banked and elevator applied to eliminate altitude loss. The fact the most flying wings are swept provides an amount of natural turn coordination that rudder normally provides for turns."
6094,"ArduPilot, in fixed wing modes (except ACRO mode, if yaw rate controller is enabled), provides NO direct rate stabilization or heading angle hold for yaw, as it does for pitch and roll. In manual fixed wing modes (MANUAL,ACRO, and TRAINING), the pilot will need to control the rudder, if present, in order to make coordinated turns (turns where there is no lateral acceleration, ie slip or skid)."
6095,"However, in all other modes, ArduPilot can provide reasonable turn coordination via the KFF_RDDRMIX parameter which will feed rudder in as ailerons move. See the section below, Setting up KFF_RDDRMIX for Coordinated Turns. In all other modes, besides MANUAL, ACRO, or TRAINING, no rudder input from the pilot is needed."
6096,"rudder demand can be applied by pilot input in all modes, including AUTO, which is usually undesirable."
6097,"In addition, ArduPilot produced yaw control can also occur:"
6098,"If Ground Steering is enabled, and no GroundSteering output(SERVOx_FUNCTION =26) is being used to control a nose or tail wheel, then the steering controller will command the rudder deflection while taxiing instead of there being direct control from the rudder stick."
6099,If differential spoilers are used and the  DSPOILR_RUD_RATE parameter is non-zero. See Differential Spoilers & Full House Wing.
6100,"If the YAW Damper or Side-Slip Controllers are enabled and active. (See Yaw Damper). These controllers do not directly take pilot input, but rather help stabilize yaw and control side-slip in turns. The Yaw Damper can be used to provide yaw stability in fin-less flying wings using split spoilers/elevons."
6101,"In ACRO mode, if enabled, a yaw rate controller can be used to stabilize body frame yaw. See ACRO Mode page for details and tuning."
6102,"If twin engines are used (THROTTLE LEFT and THROTTLE RIGHT output functions), then the pilot and ArduPilot can use differential thrust to produce yaw in Plane, or in QuadPlanes when in fixed wing modes, if using twin/quad forward motors for fixed wing flight modes. This is enabled by setting RUDD_DT_GAIN to a non-zero value."
6103,"The easiest way to adjust yaw trim is to monitor heading, either thru an FPV camera, or Ground Control Station, and adjust the yaw servo’s SERVOx_TRIM to stop heading creep when flying with wings level."
6104,"Rapidly roll the model from maximum bank angle in one direction to maximum bank angle in the opposite direction in FBWA. Do this several times going in each direction and observe the yawing motion of the model. If as the wings pass through level the nose is yawed in the opposite direction to the roll (for example when rolling from left to right bank, the nose points left) then increase the value of KFF_RDDRMIX gain until the yaw goes away. Do not use a value larger than 1. Conversely, lower it if the nose is yawing into the turn. The default value for KFF_RDDRMIX is usually close"
6105,"Where the parameters starting with SERVOn_ control the servo outputs, the parameters starting with RCn_ control the input side, related to pilot stick movement."
6106,"For the 3.8 firmware and above the input side and the output side are completely separated, allowing you to have completely different PWM ranges, reversal and trim on your transmitter input as compared to the servo output."
6107,"In addition to the RCn_ parameters for RC input range, trim and reversal, you also can choose the function of the first 4 input channels using the RCMAP_ parameters. The defaults are:"
